source,detail_url,title_text,address_text,description,omv_nummer,decision_status,decision_date,public_inquiry_start,public_inquiry_end,demolition_keywords,demolition_candidate
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/73fe199e-b9e6-4bc2-b861-a3779f0b011a,Groendalstraat 2 te 2000 Antwerpen - wijzigen van de voorgevel en plaatsen van zaakgebonden publiciteit (OMV_2026062601),Groendalstraat 2 te 2000 Antwerpen,wijzigen van de voorgevel en plaatsen van zaakgebonden publiciteit (,OMV_2026062601,,,18/06/2026,17/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/7dbf9775-aa3d-4b74-8d02-6ee50772571e,Pinguïnstraat 17 te 2170 Merksem (Antwerpen) - wijzigen van de voorgevel (OMV_2026019399),Pinguïnstraat 17 te 2170 Merksem (Antwerpen),wijzigen van de voorgevel (,OMV_2026019399,,,17/06/2026,16/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/8479408f-edd2-41cd-8f49-2fa04cdf199c,Maria-Theresialei ZN te 2180 Ekeren (Antwerpen) - vellen van twee hoogstammige bomen (OMV_2026038843),Maria-Theresialei ZN te 2180 Ekeren (Antwerpen),vellen van twee hoogstammige bomen (,OMV_2026038843,,,16/06/2026,15/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/0c703419-a39a-4b02-89e6-b6ec8214010e,Grote Kauwenberg 7 te 2000 Antwerpen - verbouwen van een meergezinswoning met 4 woongelegenheden (OMV_2026050081),Grote Kauwenberg 7 te 2000 Antwerpen,verbouwen van een meergezinswoning met 4 woongelegenheden (,OMV_2026050081,,,16/06/2026,15/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/50fe5be6-8aa8-4e13-a09c-0202030ef640,Volkstraat 15 te 2000 Antwerpen - wijzigen van de voorgevel (OMV_2026051475),Volkstraat 15 te 2000 Antwerpen,wijzigen van de voorgevel (,OMV_2026051475,,,16/06/2026,15/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/7b25e63b-68df-4a46-8423-38173a407e11,Schriek 321 te 2180 Ekeren (Antwerpen) - vellen van één hoogstammige boom (OMV_2026042625),Schriek 321 te 2180 Ekeren (Antwerpen),vellen van één hoogstammige boom (,OMV_2026042625,,,16/06/2026,15/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/5b1e96c6-e0d8-42ae-a62d-a98b4743e6d9,Lange Beeldekensstraat 320 te 2060 Antwerpen - verbouwen van een eengezinswoning met complementaire functie (OMV_2025155279),Lange Beeldekensstraat 320 te 2060 Antwerpen,verbouwen van een eengezinswoning met complementaire functie (,OMV_2025155279,,,16/06/2026,15/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/f234defa-a852-4454-b23e-8ee9abaa5818,Rosekapellestraat 62-64 te 2150 Antwerpen (Borsbeek) - verkavelen van een perceel in 1 lot voor woningbouw (OMV_2026051292),Rosekapellestraat 62-64 te 2150 Antwerpen (Borsbeek),verkavelen van een perceel in 1 lot voor woningbouw (,OMV_2026051292,,,15/06/2026,14/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/07b54beb-267f-41d3-ae64-200856c2ae53,Lange Lozanastraat 231 te 2018 Antwerpen - isoleren en bepleisteren van de linker zijgevel (OMV_2026008950),Lange Lozanastraat 231 te 2018 Antwerpen,isoleren en bepleisteren van de linker zijgevel (,OMV_2026008950,,,15/06/2026,14/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/01899e4f-ef53-4988-8cd2-a22ae8e58405,"Antwerpsebaan 732 te 2040 Berendrecht-Zandvliet-Lillo (Antwerpen) - wijzigen van het reliëf (ophogen en afgraven), vellen van hoogstammige bomen en aanleggen van infrastructuur in kader van de ontwikkeling van een natuurgebied (OMV_2025154813)",Antwerpsebaan 732 te 2040 Berendrecht-Zandvliet-Lillo (Antwerpen),"wijzigen van het reliëf (ophogen en afgraven), vellen van hoogstammige bomen en aanleggen van infrastructuur in kader van de ontwikkeling van een natuurgebied (",OMV_2025154813,,,15/06/2026,14/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/1ba49ca2-9b04-4e75-890a-6f3b49364393,Boerhaavestraat 267 te 2060 Antwerpen - renoveren en herbestemmen van gebouw W op de Stuivenbergsite en exploiteren van het dagziekenhuis van het Psychiatrisch Ziekenhuis Stuivenberg (OMV_2026004694),Boerhaavestraat 267 te 2060 Antwerpen,renoveren en herbestemmen van gebouw W op de Stuivenbergsite en exploiteren van het dagziekenhuis van het Psychiatrisch Ziekenhuis Stuivenberg (,OMV_2026004694,,,14/06/2026,13/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/56cad4ac-25f7-44a3-8d26-2b458ecc8db6,"Leugenberg 105 te 2180 Ekeren (Antwerpen) - plaatsen zaakgebonden reclame, wijzigen gevels, aanleggen verharding, actualiseren van de exploitatie van een garagebedrijf met showroom en carrosserieafdeling en afwijking sectorale voorwaarde (OMV_2025116121)",Leugenberg 105 te 2180 Ekeren (Antwerpen),"plaatsen zaakgebonden reclame, wijzigen gevels, aanleggen verharding, actualiseren van de exploitatie van een garagebedrijf met showroom en carrosserieafdeling en afwijking sectorale voorwaarde (",OMV_2025116121,,,14/06/2026,13/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/ede5b562-0ffd-479e-8bba-11f937d93b7c,"Boterhamvaartweg 11 2030 te Antwerpen en Boterhamvaartweg 11 2030 Antwerpen - Bouwen van een silobatterij met 20 silo's, aanleggen van verharding en beladingsplaats voor vrachtwagens; Uitbreiding met 20 silo's voor de opslag van kunststoffen (OMV_2026009504)",Boterhamvaartweg 11 2030 te Antwerpen en Boterhamvaartweg 11 2030 Antwerpen,"Bouwen van een silobatterij met 20 silo's, aanleggen van verharding en beladingsplaats voor vrachtwagens; Uitbreiding met 20 silo's voor de opslag van kunststoffen (",OMV_2026009504,,,14/06/2026,13/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/3eda341f-2962-40c3-a0c3-01b2e4e8198c,"Lange Nieuwstraat 64-68, Eikenstraat 2 te 2000 Antwerpen - verbouwen en uitbreiden van het gebouw door het toevoegen van een bijkomende daklaag met de inrichting van vier extra woongelegenheden (OMV_2025134402)","Lange Nieuwstraat 64-68, Eikenstraat 2 te 2000 Antwerpen",verbouwen en uitbreiden van het gebouw door het toevoegen van een bijkomende daklaag met de inrichting van vier extra woongelegenheden (,OMV_2025134402,,,12/06/2026,11/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/ed782cfc-d4b9-4558-ae98-90c278d20939,"Dendermondestraat 32-36 te 2018 Antwerpen - wijzigen van de voorgevel, verbouwen en uitbreiden van een ontmoetingsplaats (OMV_2026019837)",Dendermondestraat 32-36 te 2018 Antwerpen,"wijzigen van de voorgevel, verbouwen en uitbreiden van een ontmoetingsplaats (",OMV_2026019837,,,12/06/2026,11/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/aeab50a0-4c79-49bb-b146-299dc77d7d48,Van Kerckhovenstraat 37-37A te 2060 Antwerpen - verbouwen van een gemengd gebouw en wijzigen van de gelijkvloerse functie naar dareca (OMV_2026060358),Van Kerckhovenstraat 37-37A te 2060 Antwerpen,verbouwen van een gemengd gebouw en wijzigen van de gelijkvloerse functie naar dareca (,OMV_2026060358,,,12/06/2026,11/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/b1095637-e9b8-453f-9711-7f803afa2113,Perckhoevelaan ZN te 2610 Wilrijk (Antwerpen) - vellen van een boom (OMV_2026045724),Perckhoevelaan ZN te 2610 Wilrijk (Antwerpen),vellen van een boom (,OMV_2026045724,,,12/06/2026,11/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/c38863ef-231d-41b7-8ef3-7ef8c6a6d1d8,Violierstraat 5 te 2060 Antwerpen - bijstellen van de brandvoorzorgsmaatregelen bij vergunning 2016136 voor de regularisatie van een dakappartement (OMV_2026057681),Violierstraat 5 te 2060 Antwerpen,bijstellen van de brandvoorzorgsmaatregelen bij vergunning 2016136 voor de regularisatie van een dakappartement (,OMV_2026057681,,,12/06/2026,11/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/7c4abc06-feab-4770-898b-2ed9224c9def,"Kammenstraat 36, Kopstraatje 9 te 2000 Antwerpen - wijzigen van de voorgevel en de zaakgebonden publiciteit (OMV_2026049896)","Kammenstraat 36, Kopstraatje 9 te 2000 Antwerpen",wijzigen van de voorgevel en de zaakgebonden publiciteit (,OMV_2026049896,,,12/06/2026,11/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/d6d255ff-2955-4e49-b3a6-eb25b4643726,Aalmoezenierstraat 80 te 2000 Antwerpen - uitvoeren van wijzigingen aan een meergezinswoning (OMV_2026022407),Aalmoezenierstraat 80 te 2000 Antwerpen,uitvoeren van wijzigingen aan een meergezinswoning (,OMV_2026022407,,,12/06/2026,11/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/ce199456-80e0-464e-89ba-2fe6de508fbe,Isabellalei 39-39A te 2180 Antwerpen - verbouwen en uitbreiden van een eengezinswoning en aanleggen van verhardingen (OMV_2026048354),Isabellalei 39-39A te 2180 Antwerpen,verbouwen en uitbreiden van een eengezinswoning en aanleggen van verhardingen (,OMV_2026048354,,,12/06/2026,11/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/c99fdaf8-4f9e-485b-86e0-f880f3a68a65,Keesinglaan 16-20 te 2100 Deurne (Antwerpen) - plaatsen van een totem met zaakgebonden publiciteit (OMV_2026059105),Keesinglaan 16-20 te 2100 Deurne (Antwerpen),plaatsen van een totem met zaakgebonden publiciteit (,OMV_2026059105,,,12/06/2026,11/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/39b82929-b70f-4aa4-90fb-1bc612d4f2f2,Bisschoppenhoflaan 608-610 te 2100 Deurne (Antwerpen) - verbouwen en wijzigen van de functie van dagrecreatie naar gemeenschapsvoorziening (OMV_2026048836),Bisschoppenhoflaan 608-610 te 2100 Deurne (Antwerpen),verbouwen en wijzigen van de functie van dagrecreatie naar gemeenschapsvoorziening (,OMV_2026048836,,,11/06/2026,10/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/51722edc-9f6c-414f-a361-99126ac7f360,"Lamorinièrestraat 274, Mechelsesteenweg 267 te 2018 Antwerpen - oprichten van een nieuwbouw met 58 appartementen en een casco ruimte voor diensten na sloop; de aanleg van een verticale bodem warmtewisselaarsysteem (gesloten bron) bestaande uit 15 boringen ten behoeve van de klimatisatie van 58 wooneenheden en een collectief systeem gekoppeld aan 4 grote lucht-waterwarmtepompen (OMV_2026032518)","Lamorinièrestraat 274, Mechelsesteenweg 267 te 2018 Antwerpen",oprichten van een nieuwbouw met 58 appartementen en een casco ruimte voor diensten na sloop; de aanleg van een verticale bodem warmtewisselaarsysteem (gesloten bron) bestaande uit 15 boringen ten behoeve van de klimatisatie van 58 wooneenheden en een collectief systeem gekoppeld aan 4 grote lucht-waterwarmtepompen (,OMV_2026032518,,,11/06/2026,10/07/2026,sloop,yes
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/f3823289-2168-4c5d-a543-5aa6ac80c78c,Italiëlei 124 en Molenbergstraat 10 te 2000 Antwerpen - wijzigen van de inkomdeur van een kantoor (OMV_2026032565),Italiëlei 124 en Molenbergstraat 10 te 2000 Antwerpen,wijzigen van de inkomdeur van een kantoor (,OMV_2026032565,,,10/06/2026,09/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/83267669-1c47-46f8-9948-45797dd7de8c,"Belgiëlei 143 te 2018 Antwerpen - deels slopen en verbouwen van een pand met de functie bedrijvigheid naar de functie gemeenschapsvoorziening, exploiteren van een warmtepomp (OMV_2025062153)",Belgiëlei 143 te 2018 Antwerpen,"deels slopen en verbouwen van een pand met de functie bedrijvigheid naar de functie gemeenschapsvoorziening, exploiteren van een warmtepomp (",OMV_2025062153,,,09/06/2026,08/07/2026,slopen,yes
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/39af7be8-8d41-4373-8bcf-0ee7cd274e4c,Korte Gasthuisstraat 21-25 te 2000 Antwerpen - wijzigen van het schrijnwerk op het gelijkvloers tegen de rechter perceelgrens zijde Korte Gasthuisstraat (OMV_2026054637),Korte Gasthuisstraat 21-25 te 2000 Antwerpen,wijzigen van het schrijnwerk op het gelijkvloers tegen de rechter perceelgrens zijde Korte Gasthuisstraat (,OMV_2026054637,,,08/06/2026,07/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/cce12a14-05e7-4ddd-b805-55cf5446307a,Oude Waag 6 te 2000 Antwerpen - wijzigen van het aantal woongelegenheden van 5 naar 4 (OMV_2026046202),Oude Waag 6 te 2000 Antwerpen,wijzigen van het aantal woongelegenheden van 5 naar 4 (,OMV_2026046202,,,08/06/2026,07/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/6dc00b80-a7d8-4d9d-b283-396cd11c75e5,"Solvynsstraat 39A-41 te 2018 Antwerpen - slopen van een deel van de bestaande bebouwing, bouwen van een meergezinswoning met 5 wooneenheden, en het verbouwen van de achterbouw en het binnengebied (OMV_2026040930)",Solvynsstraat 39A-41 te 2018 Antwerpen,"slopen van een deel van de bestaande bebouwing, bouwen van een meergezinswoning met 5 wooneenheden, en het verbouwen van de achterbouw en het binnengebied (",OMV_2026040930,,,08/06/2026,07/07/2026,slopen,yes
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/48c7cd17-b4b9-42ce-be50-843013379612,Sint-Michielskaai 33 te 2000 Antwerpen - verbouwen van een meergezinswoning met 4 woongelegenheden: duplexappartement en dakterras (OMV_2026005143),Sint-Michielskaai 33 te 2000 Antwerpen,verbouwen van een meergezinswoning met 4 woongelegenheden: duplexappartement en dakterras (,OMV_2026005143,,,08/06/2026,07/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/65a735fa-4487-4615-b67a-e8c36527a470,"Gustaaf Garittestraat 1 te 2600 Berchem (Antwerpen), Gustaaf Garittestraat 17, Keizershoevestraat 15-17 te 2610 Wilrijk (Antwerpen) - slopen van een schoolgebouw, fietsenberging en twee luifels en bouwen van een schoolgebouw en het exploiteren van een warmtepomp op het dak (OMV_2026041251)","Gustaaf Garittestraat 1 te 2600 Berchem (Antwerpen), Gustaaf Garittestraat 17, Keizershoevestraat 15-17 te 2610 Wilrijk (Antwerpen)","slopen van een schoolgebouw, fietsenberging en twee luifels en bouwen van een schoolgebouw en het exploiteren van een warmtepomp op het dak (",OMV_2026041251,,,08/06/2026,07/07/2026,slopen,yes
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/4c3d49dd-ef9b-499a-ab2b-f1a1717a23d7,Scheldelaan 10 te 2030 Antwerpen. - Afwijkingsaanvraag hoofdstuk 3.19.2.5.6 van VLAREM III. (OMV_2026012891),Scheldelaan 10 te 2030 Antwerpen.,Afwijkingsaanvraag hoofdstuk 3.19.2.5.6 van VLAREM III. (,OMV_2026012891,,,06/06/2026,05/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/b320ad8f-ef5d-4f94-9fc6-c3ded4899d87,Nieuwe Westweg 11 te 2040 Antwerpen. - Herinrichting en uitbreiding van een containerterminal. (OMV_2023105397),Nieuwe Westweg 11 te 2040 Antwerpen.,Herinrichting en uitbreiding van een containerterminal. (,OMV_2023105397,,,06/06/2026,05/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/75798a24-8347-49fc-a94b-09c14f045ab9,Industrieweg 16 te 2030 Antwerpen en Industrieweg 16 2030 Antwerpen - sloop van een tankenpark met aanhorigheden; wijziging van een op- en overslagbedrijf (OMV_2025154259),Industrieweg 16 te 2030 Antwerpen en Industrieweg 16 2030 Antwerpen,sloop van een tankenpark met aanhorigheden; wijziging van een op- en overslagbedrijf (,OMV_2025154259,,,06/06/2026,05/07/2026,sloop,yes
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/29ad799f-5e11-46b3-89cc-713af4818740,Varkensmarkt 4 te 2000 Antwerpen - verbouwen van een pand tot meergezinswoning met 2 woongelegenheden en gelijkvloerse functie reca (OMV_2026048165),Varkensmarkt 4 te 2000 Antwerpen,verbouwen van een pand tot meergezinswoning met 2 woongelegenheden en gelijkvloerse functie reca (,OMV_2026048165,,,05/06/2026,04/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/6f4736b7-7002-416a-b493-9078b6abc3f5,Vlaamsekaai 17-18 te 2000 Antwerpen - wijzigen van de voorgevel (OMV_2026045549),Vlaamsekaai 17-18 te 2000 Antwerpen,wijzigen van de voorgevel (,OMV_2026045549,,,05/06/2026,04/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/b4590c19-a788-4c04-8da3-5dfbb221e12f,Klapdorp 70-70A te 2000 Antwerpen - verbouwen van een toonzaal bij een winkel tot appartement (OMV_2026037648),Klapdorp 70-70A te 2000 Antwerpen,verbouwen van een toonzaal bij een winkel tot appartement (,OMV_2026037648,,,05/06/2026,04/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/7254f559-28a7-48a5-a2a9-f1739d4a8c11,Sint-Bartholomeusstraat 143 te 2170 Merksem (Antwerpen) - verbouwen van een woonhuis met vermeerderen van het aantal woongelegenheden van 4 naar 5 (OMV_2026022269),Sint-Bartholomeusstraat 143 te 2170 Merksem (Antwerpen),verbouwen van een woonhuis met vermeerderen van het aantal woongelegenheden van 4 naar 5 (,OMV_2026022269,,,05/06/2026,04/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/b51830bf-d780-4a13-81f1-a9465ef99294,Viaduct-Dam 12-14 te 2060 Antwerpen - verbouwen van een meergezinswoning en wijzigen van het aantal woongelegenheden naar 3 appartementen (OMV_2024108909),Viaduct-Dam 12-14 te 2060 Antwerpen,verbouwen van een meergezinswoning en wijzigen van het aantal woongelegenheden naar 3 appartementen (,OMV_2024108909,,,04/06/2026,03/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/fecc9f56-7de6-465e-8a1e-d7a9bd6e5af6,"Waalsekaai 61-62 te 2000 Antwerpen - wijzigen van de functie detailhandel naar kantoor, dienstverlening en vrije beroepen (OMV_2026040297)",Waalsekaai 61-62 te 2000 Antwerpen,"wijzigen van de functie detailhandel naar kantoor, dienstverlening en vrije beroepen (",OMV_2026040297,,,04/06/2026,03/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/50de872c-6d12-42f4-a8f3-c13d715bd45f,Poorthoflaan 21 te 2180 Ekeren (Antwerpen) - verbouwen en uitbreiden van een eengezinswoning met scheimuurwijziging (OMV_2026027772),Poorthoflaan 21 te 2180 Ekeren (Antwerpen),verbouwen en uitbreiden van een eengezinswoning met scheimuurwijziging (,OMV_2026027772,,,04/06/2026,03/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/c739fd55-12fd-4024-860d-4dbf9fbf3034,Boomsesteenweg 197 te 2610 Antwerpen - verbouwen en uitbreiden van een eengezinswoning (OMV_2026029352),Boomsesteenweg 197 te 2610 Antwerpen,verbouwen en uitbreiden van een eengezinswoning (,OMV_2026029352,,,03/06/2026,02/07/2026,,no
antwerpen.consultatieomgeving.net/openbare_onderzoeken,https://antwerpen.consultatieomgeving.net/burger/nl/OpenbareOnderzoeken/Details/8f8e0eb5-8b1b-4cd2-964c-6bc9fd50ce68,Tibert 7 te 2150 Borsbeek (Antwerpen) - vermeerderen van het aantal woongelegenheden van 3 naar 4 (OMV_2026042076),Tibert 7 te 2150 Borsbeek (Antwerpen),vermeerderen van het aantal woongelegenheden van 3 naar 4 (,OMV_2026042076,,,03/06/2026,02/07/2026,,no
